118.791559,31.999806
118.789788,32.012774
118.791579,32.014917
118.799258,32.010891
118.803626,31.997562
118.806683,32.019326
118.763910,32.007855
118.800346,32.018624
118.787141,32.024840
118.699437,31.938653
118.663232,31.905138
118.731642,32.003343
118.756917,31.952497
118.690180,31.977149
118.782730,31.936948
118.757070,31.996323
118.759339,32.007790
118.823713,31.970739
118.794792,32.039065
118.970515,31.867856
